Date,Open,High,Low,Close,Adj Close,Volume,Mean,Max,Min
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,174.51068115234375,71285000,0.1659,0.875,0.0
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,170.39242553710938,90865900,0.1027,0.4019,-0.2263
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,166.94735717773438,98670700,-0.1071,0.6908,-0.6249
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,167.18495178222656,86185500,0.0863,0.8176,-0.7003
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,171.05569458007812,62527400,0.0947,0.5994,-0.7096
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,170.818115234375,61177400,0.0103,0.1027,0.0
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,167.18495178222656,69589300,0.0758,0.6369,-0.5859
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,165.62083435058594,82772700,0.1075,0.5423,-0.296
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,162.67074584960938,91162800,0.1275,0.6808,-0.34
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,158.46337890625,90009200,-0.0495,0.128,-0.7003
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,161.10658264160156,141147500,0.1928,0.6808,0.0
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,163.19540405273438,91974200,-0.1009,0.4404,-0.6249
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,163.4626922607422,95056600,0.0584,0.5267,-0.296
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,161.56198120117188,83474400,0.0741,0.7003,-0.7096
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,164.8882293701172,79724800,0.072,0.4019,0.0
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,164.56153869628906,76678400,0.2156,0.8402,0.0
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,161.53225708007812,83737200,0.1007,0.4767,-0.2411
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,157.7011260986328,96418800,0.0341,0.3612,-0.4588
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,155.85977172851562,131148300,0.0788,0.5859,0.0
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,161.31446838378906,91454900,0.1605,0.5859,0.0
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,156.92893981933594,105342000,-0.0393,0.4019,-0.743
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,153.17697143554688,96970100,0.0138,0.6486,-0.4404
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,149.1082305908203,108732100,0.0321,0.5106,-0.6249
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,153.53335571289062,92964300,0.0849,0.4215,-0.1645
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,157.98818969726562,102300200,-0.034,0.2023,-0.5423
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,159.00782775878906,75615400,-0.0593,0.296,-0.4939
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,162.33413696289062,123511700,0.1183,0.6705,-0.5267
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,163.72007751464844,95811400,0.212,0.4404,0.0
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,167.12554931640625,81532000,0.0028,0.3612,-0.4215
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,168.50160217285156,98062700,-0.065,0.3182,-0.4019
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,172.32286071777344,90131400,-0.0145,0.4767,-0.7783
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,172.96633911132812,80546200,-0.0161,0.5994,-0.836
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,173.83749389648438,90371900,0.1491,0.8402,-0.6369
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,177.16380310058594,100589400,-0.1252,0.6124,-0.7717
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,175.98573303222656,92633200,0.0276,0.5984,-0.5719
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,172.85743713378906,103049300,0.1261,0.6908,-0.34
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.56044006347656,78751300,0.1673,0.6369,-0.5267
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,176.64898681640625,76468400,0.0917,0.6249,-0.5994
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,173.3029327392578,73401800,0.0401,0.6369,-0.5267
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,170.1053466796875,89058800,0.1219,0.7096,-0.1655
2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,170.41221618652344,77594700,0.0069,0.7579,-0.4389
2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.38279724121094,76575500,-0.0508,0.128,-0.34
2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,164.08636474609375,72246700,0.1472,0.765,-0.296
2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,165.97720336914062,79265200,-0.1704,0.0,-0.34
2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,168.68968200683594,70618900,0.1757,0.8316,-0.4767
2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,163.6309814453125,75329400,0.0075,0.4019,-0.5574
2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,163.41317749023438,69023900,0.0411,0.6369,-0.2263
2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,165.7198028564453,67723800,0.0273,0.6369,-0.4019
2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.551513671875,67929800,0.1457,0.5994,-0.296
2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,164.74964904785156,87227800,0.0223,0.34,-0.34
2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.1660919189453,84882400,0.034,0.34,0.0
2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,161.24517822265625,96046400,-0.0055,0.7579,-0.8481
2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,155.22621154785156,95623200,-0.0333,0.4588,-0.5423
2022-04-27,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,154.99853515625,88063200,0.0508,0.4588,-0.1531
2022-04-28,159.25,164.52000427246094,158.92999267578125,163.63999938964844,161.99757385253906,130216800,0.0648,0.4404,-0.2263
2022-04-29,161.83999633789062,166.1999969482422,157.25,157.64999389648438,156.06764221191406,131747600,0.0825,0.5106,-0.3182
2022-05-02,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,156.3745880126953,123055300,0.0448,0.6369,-0.4215
2022-05-03,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,157.87928771972656,88966500,0.0891,0.4019,0.0
2022-05-04,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,164.35366821289062,108256500,0.0456,0.5574,-0.5423
2022-05-05,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,155.196533203125,130525300,0.149,0.6478,-0.3818
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,155.9301300048828,116124600,0.01,0.2023,-0.1027
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,150.7549591064453,131577900,0.2072,0.6597,-0.0258
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,153.18389892578125,115366700,0.016,0.6369,-0.5994
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,145.24267578125,142689800,0.1376,0.5719,0.0
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,141.3364715576172,182602000,-0.009,0.296,-0.6808
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,145.84742736816406,113990900,0.0726,0.6369,-0.4215
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.2908935546875,86643800,0.2968,0.7893,-0.2732
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,147.9591522216797,78336300,0.0177,0.2023,-0.1027
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.61141967773438,109742900,0.037,0.3612,-0.1779
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.17120361328125,136095600,0.137,0.6908,-0.2023
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.40914916992188,137426100,-0.1093,0.0,-0.4215
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,141.88177490234375,117726300,-0.1646,0.296,-0.7906
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.15536499023438,104132700,0.2281,0.6486,0.0
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.31399536132812,92482700,0.0779,0.5859,-0.7506
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.54598999023438,90601500,0.0462,0.3597,-0.2755
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.355712890625,90978500,0.1946,0.7644,-0.296
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.56256103515625,103718400,0.1626,0.6369,0.0
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.43368530273438,74286600,-0.012,0.6249,-0.34
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,149.91224670410156,72348100,0.0608,0.5719,-0.2411
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.13229370117188,88570300,0.1389,0.6369,-0.8176
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,144.88575744628906,71598400,-0.1436,0.0,-0.765
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.43368530273438,67808200,0.2327,0.6369,0.0
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.6901397705078,53950200,0.1001,0.6369,-0.3595
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.41580200195312,69473000,0.0586,0.5859,0.0
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,135.9530792236328,91437900,0.1465,0.6808,-0.1027
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.74815368652344,122207100,0.1841,0.5719,-0.5574
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.62059020996094,84784300,0.0297,0.4215,-0.5423
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.2676544189453,91533000,-0.159,0.5267,-0.743
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,128.94375610351562,108123900,-0.0913,0.7717,-0.7906
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.430908203125,134520300,0.1429,0.6369,-0.2263
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.7039031982422,81000500,0.1196,0.6369,-0.4576
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.1883544921875,73409200,0.008,0.6369,-0.5
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.0832977294922,72433800,0.1978,0.5859,-0.0258
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,140.44419860839844,89116800,0.1679,0.6369,-0.1027
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,140.44419860839844,70207900,0.1166,0.4019,0.0
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,136.2604217529297,67083400,-0.0961,0.0,-0.438
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.03506469726562,66242400,0.0813,0.5859,-0.4404
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,135.546630859375,98964500,-0.1276,0.0,-0.4767
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.73764038085938,71051600,0.1725,0.6369,-0.2755
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,140.34506225585938,73353800,0.1267,0.5719,0.0
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.69337463378906,74064300,0.1368,0.6369,-0.4497
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.09397888183594,66253700,0.1126,0.8074,0.0
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.7780303955078,64547800,-0.0235,0.7184,-0.5719
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,143.62664794921875,63141600,0.0521,0.8316,-0.4939
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,144.60816955566406,77588800,-0.0769,0.6369,-0.8834
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,144.24134826660156,71185600,0.1975,0.7574,-0.6908
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,147.19577026367188,78140700,0.1409,0.7096,-0.802
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,148.8811798095703,76259900,0.1494,0.7906,-0.5106
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.8077850341797,81420900,-0.1806,0.0,-0.5719
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,149.70404052734375,82982400,-0.1247,0.34,-0.5859
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,151.72653198242188,64823400,0.0468,0.4939,-0.296
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.01670837402344,65086600,0.0756,0.6597,-0.1877
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.76751708984375,66675400,0.1581,0.7579,0.0
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,151.63731384277344,53623900,0.0229,0.6249,-0.5994
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,150.2989044189453,55138700,0.172,0.7184,0.0
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,155.44435119628906,78620700,0.2005,0.6597,-0.6486
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,155.9995574951172,81378700,0.1372,0.7311,-0.34
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,161.11524963378906,101786900,-0.2206,0.0,-0.6597
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,160.12387084960938,67829400,0.1556,0.6222,-0.2023
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,158.63670349121094,59907000,-0.0344,0.4404,-0.4417
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,164.70419311523438,82507500,-0.1038,0.0,-0.3182
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,164.38693237304688,55474100,0.0703,0.6703,-0.2732
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,164.15859985351562,56697000,0.0408,0.6369,-0.3818
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,163.6820526123047,60276900,0.1275,0.5719,0.0
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.73170471191406,63135500,-0.1038,0.0,-0.4019
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,168.02056884765625,70170500,-0.0345,0.5719,-0.6478
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,167.27598571777344,57149200,-0.0644,0.3182,-0.7783
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,170.85997009277344,68039400,0.1136,0.7096,0.0
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,171.94210815429688,54091700,0.0416,0.2449,-0.4215
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,171.78326416015625,56377100,0.1219,0.6369,-0.4588
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.2923126220703,79542000,-0.0016,0.5267,-0.5423
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,172.8951873779297,62290100,0.0266,0.34,-0.5994
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.2841339111328,70346300,-0.0169,0.4767,-0.5719
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,166.3625946044922,69026800,0.0941,0.6369,-0.4215
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,166.02505493164062,54147100,-0.0542,0.296,-0.7579
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.32289123535156,53841500,0.131,0.6369,0.0
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,168.80487060546875,51218200,0.0174,0.6369,-0.4389
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.44105529785156,78961000,-0.1644,0.1779,-0.7906
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.21719360351562,73314000,-0.0352,0.3182,-0.6249
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.76499938964844,77906200,0.0204,0.6705,-0.7579
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,156.087158203125,87991100,0.0366,0.4588,-0.296
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.8218536376953,74229900,0.089,0.8126,-0.296
2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.68734741210938,76957800,-0.0756,0.5106,-0.8658
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.41656494140625,73714800,-0.0519,0.4019,-0.6249
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,154.8362579345703,87449600,-0.0657,0.3612,-0.3818
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,153.34707641601562,84923800,0.2253,0.5106,0.0
2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,156.23609924316406,68028800,0.1299,0.6369,-0.5106
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,162.25242614746094,104956000,0.0438,0.5859,-0.4019
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,152.7315216064453,122656600,-0.0063,0.6369,-0.7003
2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,154.19094848632812,87965400,0.0241,0.4005,-0.2732
2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,151.27210998535156,90481100,0.1175,0.4215,-0.34
2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.61415100097656,162278800,0.1516,0.906,-0.5423
2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,153.36691284179688,81474200,0.2228,0.5106,0.0
2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.7694854736328,107689800,-0.0388,0.4019,-0.4601
2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.6123809814453,101696800,0.1225,0.5994,-0.5994
2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.63946533203125,86652500,-0.0132,0.3182,-0.296
2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.34609985351562,96029900,-0.0678,0.6705,-0.6249
2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.68365478515625,93339400,0.0774,0.6705,-0.7717
2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.66650390625,84442700,-0.0148,0.5499,-0.6369
2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.76036071777344,146691400,-0.1501,0.3818,-0.8316
2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.453369140625,128138200,-0.0186,0.5267,-0.5994
2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.2042236328125,124925300,0.0293,0.4215,-0.6486
2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.42361450195312,114311700,0.0496,0.6369,-0.5106
2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,145.0473175048828,87830100,-0.0194,0.1531,-0.296
2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.34512329101562,79471000,0.0022,0.3182,-0.296
2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.3821258544922,68402200,-0.0715,0.296,-0.7845
2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,139.08059692382812,85925600,0.0114,0.5859,-0.6666
2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.40821838378906,74899000,-0.0856,0.6369,-0.5423
2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,137.9785919189453,77033700,0.103,0.7906,-0.296
2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,137.3432159423828,70433700,0.0812,0.6369,-0.3818
2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,141.95970153808594,113224000,0.1798,0.8126,-0.128
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.3829345703125,88598000,0.0891,0.6369,-0.128
2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.38389587402344,85250900,0.1095,0.4588,0.0
2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.7142333984375,99136600,-0.0384,0.4939,-0.6808
2022-10-19,141.69000244140625,144.9499969482422,141.5,143.86000061035156,142.82342529296875,61758300,0.1719,0.6369,0.0
2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,142.35682678222656,64522000,-0.0052,0.3818,-0.5267
2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.20887756347656,86548600,0.1121,0.7003,-0.2235
2022-10-24,147.19000244140625,150.22999572753906,146.0,149.4499969482422,148.37315368652344,75981900,-0.0407,0.0516,-0.4588
2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,151.24234008789062,74732300,0.0001,0.6369,-0.7351
2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,148.2738800048828,88194300,-0.0688,0.3612,-0.3612
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.75665283203125,109180200,-0.0354,0.0,-0.2263
2022-10-28,148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.61785888671875,164762400,0.0322,0.7184,-0.6249
2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,152.23512268066406,97943200,0.1459,0.5574,-0.1027
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.5644989013672,80379300,0.1522,0.5106,-0.4215
2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,143.98500061035156,93604600,-0.1042,0.8126,-0.7579
